Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_14,EMA_14,RSI_14,MACD,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7
2024-07-22 00:00:00-04:00,244.2100067138672,253.2100067138672,243.75,251.50999450683597,101225400,0.0,0.0,249.6142839704241,241.45158722809293,64.2556382686792,-1.128558012665355,239.1999969482422,249.22999572753903,248.5,256.5599975585937,252.63999938964844,248.22999572753903,241.02999877929688
2024-07-23 00:00:00-04:00,253.6000061035156,255.75999450683597,245.6300048828125,246.3800048828125,111928200,0.0,0.0,250.6942847115653,242.10870958205555,60.663723664549266,-1.6849324833565689,251.50999450683597,239.1999969482422,249.22999572753903,248.5,256.5599975585937,252.63999938964844,248.22999572753903
2024-07-24 00:00:00-04:00,225.4199981689453,225.9900054931641,214.7100067138672,215.9900054931641,167942900,0.0,0.0,248.52285657610213,238.6262157035367,44.716598325225824,-4.037055583697777,246.3800048828125,251.50999450683597,239.1999969482422,249.22999572753903,248.5,256.5599975585937,252.63999938964844
2024-07-25 00:00:00-04:00,216.8000030517578,226.0,216.22999572753903,220.25,100636500,0.0,0.0,246.2892848423549,236.1760536097318,46.8267308711175,-5.170934027994884,215.9900054931641,246.3800048828125,251.50999450683597,239.1999969482422,249.22999572753903,248.5,256.5599975585937
2024-07-26 00:00:00-04:00,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,94604100,0.0,0.0,243.9221420288086,233.99258020200193,46.62428339791311,-5.770595588151192,220.25,215.9900054931641,246.3800048828125,251.50999450683597,239.1999969482422,249.22999572753903,248.5
2024-07-29 00:00:00-04:00,224.8999938964844,234.2700042724609,224.6999969482422,232.1000061035156,129201800,0.0,0.0,241.76285770961218,233.74023698887044,52.65012476304147,-5.177157536659749,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.50999450683597,239.1999969482422,249.22999572753903
2024-07-30 00:00:00-04:00,232.25,232.41000366210935,220.0,222.6199951171875,100560300,0.0,0.0,238.85999952043807,232.25753807264604,48.13924211388032,-5.245166590606244,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.50999450683597,239.1999969482422
2024-07-31 00:00:00-04:00,227.8999938964844,234.67999267578125,226.7899932861328,232.07000732421875,67497000,0.0,0.0,238.22000013078963,232.23253397285575,52.507381164000286,-4.504168077031396,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.50999450683597
2024-08-01 00:00:00-04:00,227.69000244140625,231.8699951171875,214.3300018310547,216.8600006103516,83861900,0.0,0.0,235.97928619384766,230.18286285785518,45.81814112350316,-4.858422546822853,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125
2024-08-02 00:00:00-04:00,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,82880100,0.0,0.0,232.76714324951172,227.18114756600053,42.31079584973412,-5.485333826744933,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641
2024-08-05 00:00:00-04:00,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800,0.0,0.0,228.6471437726702,223.4076618749088,39.21844325906426,-6.212247552646078,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25
2024-08-06 00:00:00-04:00,200.75,202.8999938964844,192.6699981689453,200.63999938964844,73783900,0.0,0.0,225.22857230050224,220.37197354354075,40.161474644222324,-6.276300312604771,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578
2024-08-07 00:00:00-04:00,200.7700042724609,203.4900054931641,191.47999572753903,191.75999450683597,71159800,0.0,0.0,221.12357221330916,216.55704300531346,37.038991805795504,-6.58624185543367,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156
2024-08-08 00:00:00-04:00,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789065,65033900,0.0,0.0,218.24071502685547,214.19477011632375,40.9790399422539,-6.000512355437616,191.75999450683597,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875
2024-08-09 00:00:00-04:00,197.0500030517578,200.8800048828125,195.1100006103516,200.0,58648300,0.0,0.0,214.5614297049386,212.3021341008139,41.623621207989515,-5.248222577602401,198.83999633789065,191.75999450683597,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875
2024-08-12 00:00:00-04:00,199.0200042724609,199.25999450683597,194.6699981689453,197.4900054931641,64044900,0.0,0.0,211.0692868913923,210.32718361979394,40.590633084452314,-4.653221266176998,200.0,198.83999633789065,191.75999450683597,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516
2024-08-13 00:00:00-04:00,198.47000122070312,208.4900054931641,197.05999755859372,207.8300018310547,76247400,0.0,0.0,210.48642948695593,209.99422604796206,46.482874638551294,-3.3573342419469663,197.4900054931641,200.0,198.83999633789065,191.75999450683597,200.63999938964844,198.8800048828125,207.6699981689453
2024-08-14 00:00:00-04:00,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,0.0,0.0,209.1385726928711,208.84566322594213,43.579320801411576,-2.75392427368451,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.75999450683597,200.63999938964844,198.8800048828125
2024-08-15 00:00:00-04:00,205.0200042724609,215.8800048828125,204.82000732421875,214.13999938964844,89848500,0.0,0.0,208.73428671700614,209.55157471443633,50.205914283591255,-1.3839637291149804,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.75999450683597,200.63999938964844
2024-08-16 00:00:00-04:00,211.1499938964844,219.8000030517578,210.8000030517578,216.1199951171875,88765100,0.0,0.0,207.59285736083984,210.42736410146983,51.164402923666536,-0.2901597341336801,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.75999450683597
2024-08-19 00:00:00-04:00,217.07000732421875,222.97999572753903,214.08999633789065,222.72000122070312,76435200,0.0,0.0,207.60000065394811,212.06638238403428,54.32080565419425,0.8687152745003699,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065
2024-08-20 00:00:00-04:00,224.8800048828125,228.22000122070312,219.55999755859372,221.1000061035156,74001200,0.0,0.0,206.8164291381836,213.2708655466318,53.40833480731416,1.481064138636949,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0
2024-08-21 00:00:00-04:00,222.6699981689453,224.66000366210935,218.8600006103516,223.2700042724609,70146000,0.0,0.0,207.27428654262,214.60408404340902,54.51061797957648,1.9572535367020212,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641
2024-08-22 00:00:00-04:00,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210935,79514500,0.0,0.0,207.48785836356026,214.07820665923572,47.48080964233163,1.3754522141239773,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547
2024-08-23 00:00:00-04:00,214.4600067138672,221.47999572753903,214.2100067138672,220.32000732421875,81525200,0.0,0.0,209.019287109375,214.91044674790012,52.531121712056965,1.5791065033002916,210.66000366210935,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125
2024-08-26 00:00:00-04:00,218.75,219.08999633789065,211.00999450683597,213.2100067138672,59301200,0.0,0.0,209.91714477539062,214.68372141002908,48.81069929400744,1.1905716607368475,220.32000732421875,210.66000366210935,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844
2024-08-27 00:00:00-04:00,213.25,215.66000366210935,206.94000244140625,209.2100067138672,62821400,0.0,0.0,211.16357421875,213.95389278387418,46.80244299521381,0.6469912012608778,213.2100067138672,220.32000732421875,210.66000366210935,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875
2024-08-28 00:00:00-04:00,209.72000122070312,211.83999633789065,202.58999633789065,205.75,64116400,0.0,0.0,211.65714590890067,212.86004041269098,45.07485537375771,0.06771302492445819,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210935,223.2700042724609,221.1000061035156,222.72000122070312
2024-08-29 00:00:00-04:00,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,0.0,0.0,212.105717250279,211.98270152823844,45.40727674039957,-0.24909457203247043,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210935,223.2700042724609,221.1000061035156
2024-08-30 00:00:00-04:00,208.6300048828125,214.57000732421875,207.02999877929688,214.1100006103516,63370600,0.0,0.0,213.29285975864954,212.26634140585355,50.202380222404926,0.08165376053914764,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210935,223.2700042724609
2024-09-03 00:00:00-04:00,215.25999450683597,219.8999938964844,209.63999938964844,210.6000061035156,76714200,0.0,0.0,213.4907172066825,212.04416336554183,48.16026000648892,0.0770610509448888,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210935
2024-09-04 00:00:00-04:00,210.58999633789065,222.22000122070312,210.57000732421875,219.41000366210935,80651800,0.0,0.0,214.77857426234655,213.0262754050842,53.29559601310155,0.6485813043275677,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875
2024-09-05 00:00:00-04:00,223.4900054931641,235.0,222.25,230.1699981689453,119355000,0.0,0.0,215.92357417515345,215.31210510693234,58.67944797870366,1.674203967367933,219.41000366210935,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672
2024-09-06 00:00:00-04:00,232.6000061035156,233.6000061035156,210.50999450683597,210.72999572753903,112177000,0.0,0.0,215.53857421875,214.70115718967992,47.92948462409538,0.9995752865627788,230.1699981689453,219.41000366210935,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672
2024-09-09 00:00:00-04:00,216.1999969482422,219.8699951171875,213.6699981689453,216.2700042724609,67443500,0.0,0.0,215.07786015101843,214.91033680071737,50.701245221863765,0.8865148620120792,210.72999572753903,230.1699981689453,219.41000366210935,210.6000061035156,214.1100006103516,206.27999877929688,205.75
2024-09-10 00:00:00-04:00,220.07000732421875,226.3999938964844,218.63999938964844,226.1699981689453,78891100,0.0,0.0,215.44000244140625,216.41162498314776,55.28217551422155,1.4075848880969841,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210935,210.6000061035156,214.1100006103516,206.27999877929688
2024-09-11 00:00:00-04:00,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,0.0,0.0,215.78714534214564,217.9740756364364,56.1509071991207,1.7888806402752206,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210935,210.6000061035156,214.1100006103516
2024-09-12 00:00:00-04:00,224.66000366210935,231.4499969482422,223.8300018310547,229.80999755859372,72020000,0.0,0.0,217.1550020490374,219.55219855939072,56.92337638260717,2.040633369476618,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210935,210.6000061035156
2024-09-13 00:00:00-04:00,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,0.0,0.0,217.86714390345983,220.98390452295632,57.15561217737667,2.11676172942319,229.80999755859372,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210935
2024-09-16 00:00:00-04:00,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,0.0,0.0,218.83642905099052,221.7567170904684,54.827830151403816,1.819364979134458,230.2899932861328,229.80999755859372,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453
2024-09-17 00:00:00-04:00,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,0.0,0.0,220.1692853655134,222.5718208273643,55.43482131296837,1.592853923695039,226.77999877929688,230.2899932861328,229.80999755859372,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903
2024-09-18 00:00:00-04:00,230.08999633789065,235.67999267578125,226.8800048828125,227.1999969482422,78010200,0.0,0.0,221.70142800467355,223.1889109768147,54.946077391856306,1.3066975582694171,227.8699951171875,226.77999877929688,230.2899932861328,229.80999755859372,228.1300048828125,226.1699981689453,216.2700042724609
2024-09-19 00:00:00-04:00,234.0,244.2400054931641,232.1300048828125,243.9199981689453,102694600,0.0,0.0,224.38999938964844,225.95305593576546,63.576430955720646,2.1049683643776325,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.80999755859372,228.1300048828125,226.1699981689453
2024-09-20 00:00:00-04:00,241.5200042724609,243.9900054931641,235.9199981689453,238.25,99879100,0.0,0.0,226.1142850603376,227.59264847766343,59.419647976462905,2.1074153354015994,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.80999755859372,228.1300048828125
2024-09-23 00:00:00-04:00,242.6100006103516,250.0,241.9199981689453,250.0,86927200,0.0,0.0,228.92857033865792,230.58029534730832,64.58695337219784,2.71782743101436,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.80999755859372
2024-09-24 00:00:00-04:00,254.0800018310547,257.19000244140625,249.0500030517578,254.2700042724609,88491000,0.0,0.0,231.41857038225447,233.73892320399534,66.2679475636736,3.193751146594618,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328
2024-09-25 00:00:00-04:00,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,0.0,0.0,233.3364268711635,236.84306531195222,67.34308679987018,3.456148143111884,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688
2024-09-26 00:00:00-04:00,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,0.0,0.0,236.44285583496094,239.15999009978566,65.06900214051097,3.208891902563967,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875
2024-09-27 00:00:00-04:00,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,0.0,0.0,239.59928349086218,241.99999028049132,67.68774765557238,3.2247530322786275,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422
2024-09-30 00:00:00-04:00,259.0400085449219,264.8599853515625,255.7700042724609,261.6300048828125,80705700,0.0,0.0,242.13214111328125,244.61732556080082,68.16960223362689,3.0737956257439123,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453
2024-10-01 00:00:00-04:00,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,0.0,0.0,244.2671399797712,246.40434735451697,64.95121013654368,2.5141369244934353,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25
2024-10-02 00:00:00-04:00,247.5500030517578,251.16000366210935,241.5,249.0200042724609,93983900,0.0,0.0,245.63928331647597,246.75310161024285,57.64447705925067,1.3779449554126764,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0
2024-10-03 00:00:00-04:00,244.47999572753903,249.7899932861328,237.80999755859372,240.66000366210935,80729200,0.0,0.0,246.37999834333144,245.94068855049173,51.813659155470745,-0.02234415932235656,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609
2024-10-04 00:00:00-04:00,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,0.0,0.0,248.04428427559986,246.49259698790013,57.081638906058025,-0.3800298676445877,240.66000366210935,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719
2024-10-07 00:00:00-04:00,249.0,249.8300018310547,240.6999969482422,240.8300018310547,68113300,0.0,0.0,248.96999904087608,245.73758430032075,51.16629844139147,-1.2560909852155824,250.0800018310547,240.66000366210935,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312
2024-10-08 00:00:00-04:00,243.55999755859372,246.2100067138672,240.55999755859372,244.5,56303200,0.0,0.0,250.20571354457306,245.572573060278,53.236894828352554,-1.5837482101908016,240.8300018310547,250.0800018310547,240.66000366210935,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781
2024-10-09 00:00:00-04:00,243.82000732421875,247.42999267578125,239.50999450683597,241.0500030517578,66289500,0.0,0.0,250.0007138933454,244.96956372580863,51.04574100740698,-2.0012719387164886,244.5,240.8300018310547,250.0800018310547,240.66000366210935,249.0200042724609,258.0199890136719,261.6300048828125
2024-10-10 00:00:00-04:00,241.80999755859372,242.7899932861328,232.33999633789065,238.7700042724609,83087100,0.0,0.0,250.03785705566403,244.1429557986956,49.593023002401054,-2.3740071135125422,241.0500030517578,244.5,240.8300018310547,250.0800018310547,240.66000366210935,249.0200042724609,258.0199890136719
2024-10-11 00:00:00-04:00,220.1300048828125,223.33999633789065,214.3800048828125,217.8000030517578,142628900,0.0,0.0,247.73785727364674,240.6305620991039,38.68760775001077,-3.8864717468838608,238.7700042724609,241.0500030517578,244.5,240.8300018310547,250.0800018310547,240.66000366210935,249.0200042724609
2024-10-14 00:00:00-04:00,220.1300048828125,221.91000366210935,213.7400054931641,219.16000366210935,86291900,0.0,0.0,245.23000008719308,237.7678209741713,39.61502642447732,-4.600104224185081,217.8000030517578,238.7700042724609,241.0500030517578,244.5,240.8300018310547,250.0800018310547,240.66000366210935
2024-10-15 00:00:00-04:00,220.00999450683597,224.25999450683597,217.1199951171875,219.57000732421875,62988800,0.0,0.0,242.55500139508928,235.34144582084429,39.910121672230524,-4.825776406168638,219.16000366210935,217.8000030517578,238.7700042724609,241.0500030517578,244.5,240.8300018310547,250.0800018310547
2024-10-16 00:00:00-04:00,221.3999938964844,222.82000732421875,218.92999267578125,221.3300018310547,49632800,0.0,0.0,240.2057157244001,233.47325328887234,41.23764089302249,-4.636622237254251,219.57000732421875,219.16000366210935,217.8000030517578,238.7700042724609,241.0500030517578,244.5,240.8300018310547
2024-10-17 00:00:00-04:00,221.58999633789065,222.0800018310547,217.8999938964844,220.88999938964844,50791800,0.0,0.0,237.37928771972656,231.79548610230916,40.99381139245038,-4.327209587887734,221.3300018310547,219.57000732421875,219.16000366210935,217.8000030517578,238.7700042724609,241.0500030517578,244.5
2024-10-18 00:00:00-04:00,220.7100067138672,222.27999877929688,219.22999572753903,220.6999969482422,49611900,0.0,0.0,234.4557157244001,230.31608754843356,40.88140086530371,-3.9328241732179414,220.88999938964844,221.3300018310547,219.57000732421875,219.16000366210935,217.8000030517578,238.7700042724609,241.0500030517578
2024-10-21 00:00:00-04:00,218.8999938964844,220.47999572753903,215.72999572753903,218.8500061035156,47329000,0.0,0.0,231.6578598022461,228.78727668911117,39.73878985521817,-3.602826690625105,220.6999969482422,220.88999938964844,221.3300018310547,219.57000732421875,219.16000366210935,217.8000030517578,238.7700042724609
2024-10-22 00:00:00-04:00,217.30999755859372,218.22000122070312,215.25999450683597,217.97000122070312,43268700,0.0,0.0,229.44000244140625,227.34497329332345,39.177853664071414,-3.2603715209589588,218.8500061035156,220.6999969482422,220.88999938964844,221.3300018310547,219.57000732421875,219.16000366210935,217.8000030517578
2024-10-23 00:00:00-04:00,217.1300048828125,218.72000122070312,212.1100006103516,213.6499938964844,80938900,0.0,0.0,227.5107160295759,225.51897604041156,36.45724104625733,-3.140162053390989,217.97000122070312,218.8500061035156,220.6999969482422,220.88999938964844,221.3300018310547,219.57000732421875,219.16000366210935
2024-10-24 00:00:00-04:00,244.67999267578125,262.1199951171875,242.6499938964844,260.4800109863281,204491900,0.0,0.0,228.25357382638114,230.18044736653377,64.90672830060045,0.10587866162106163,213.6499938964844,217.97000122070312,218.8500061035156,220.6999969482422,220.88999938964844,221.3300018310547,219.57000732421875
2024-10-25 00:00:00-04:00,256.010009765625,269.489990234375,255.32000732421875,269.19000244140625,161611900,0.0,0.0,230.27928815569197,235.38172137651677,67.79482747336783,2.7079947274405862,260.4800109863281,213.6499938964844,217.97000122070312,218.8500061035156,220.6999969482422,220.88999938964844,221.3300018310547
2024-10-28 00:00:00-04:00,270.0,273.5400085449219,262.239990234375,262.510009765625,107653600,0.0,0.0,231.56571742466517,238.99882649506455,63.4799565845833,3.781779172899332,269.19000244140625,260.4800109863281,213.6499938964844,217.97000122070312,218.8500061035156,220.6999969482422,220.88999938964844
2024-10-29 00:00:00-04:00,264.510009765625,264.9800109863281,255.50999450683597,259.5199890136719,80521800,0.0,0.0,232.88500213623047,241.7349814975455,61.5903693203524,4.0682113604652255,262.510009765625,269.19000244140625,260.4800109863281,213.6499938964844,217.97000122070312,218.8500061035156,220.6999969482422
2024-10-30 00:00:00-04:00,258.0400085449219,263.3500061035156,255.82000732421875,257.54998779296875,53993600,0.0,0.0,234.22642953055245,243.84364900360194,60.31644667727438,3.9019541446806882,259.5199890136719,262.510009765625,269.19000244140625,260.4800109863281,213.6499938964844,217.97000122070312,218.8500061035156
2024-10-31 00:00:00-04:00,257.989990234375,259.75,249.25,249.8500061035156,66575300,0.0,0.0,236.51571546282088,244.64449661692376,55.48564950558027,3.0861081488892874,257.54998779296875,259.5199890136719,262.510009765625,269.19000244140625,260.4800109863281,213.6499938964844,217.97000122070312
2024-11-01 00:00:00-04:00,252.0399932861328,254.0,246.6300048828125,248.97999572753903,57544800,0.0,0.0,238.64571489606584,245.22256316500582,54.9501349971815,2.334719434077402,249.8500061035156,257.54998779296875,259.5199890136719,262.510009765625,269.19000244140625,260.4800109863281,213.6499938964844
2024-11-04 00:00:00-05:00,244.55999755859372,248.8999938964844,238.8800048828125,242.83999633789065,68802400,0.0,0.0,240.307856968471,244.90488758805716,51.19482970626865,1.3214806472271352,248.97999572753903,249.8500061035156,257.54998779296875,259.5199890136719,262.510009765625,269.19000244140625,260.4800109863281
2024-11-05 00:00:00-05:00,247.33999633789065,255.27999877929688,246.2100067138672,251.44000244140625,69282500,0.0,0.0,242.45857129778182,245.77623623517036,55.75571149272964,1.1348957531366763,242.83999633789065,248.97999572753903,249.8500061035156,257.54998779296875,259.5199890136719,262.510009765625,269.19000244140625
2024-11-06 00:00:00-05:00,284.6700134277344,289.5899963378906,275.6199951171875,288.5299987792969,165228700,0.0,0.0,247.28999982561385,251.47673790772058,69.14701570054953,3.2918005545046762,251.44000244140625,242.83999633789065,248.97999572753903,249.8500061035156,257.54998779296875,259.5199890136719,262.510009765625
2024-11-07 00:00:00-05:00,288.8900146484375,299.75,285.5199890136719,296.9100036621094,117309200,0.0,0.0,252.7335717337472,257.5345066749724,71.26330321850446,4.964783520027437,288.5299987792969,251.44000244140625,242.83999633789065,248.97999572753903,249.8500061035156,257.54998779296875,259.5199890136719
2024-11-08 00:00:00-05:00,299.1400146484375,328.7099914550781,297.6600036621094,321.2200012207031,204782800,0.0,0.0,260.04571424211775,266.02590594773653,76.33457732125532,7.252052293726602,296.9100036621094,288.5299987792969,251.44000244140625,242.83999633789065,248.97999572753903,249.8500061035156,257.54998779296875
2024-11-11 00:00:00-05:00,346.29998779296875,358.6400146484375,336.0,350.0,210521600,0.0,0.0,269.4764284406389,277.2224518213717,80.68119169466117,10.073177243697916,321.2200012207031,296.9100036621094,288.5299987792969,251.44000244140625,242.83999633789065,248.97999572753903,249.8500061035156
2024-11-12 00:00:00-05:00,342.739990234375,345.8399963378906,323.3099975585937,328.489990234375,155726000,0.0,0.0,277.67928532191684,284.0581236097721,70.29000932704093,9.848675203638336,350.0,321.2200012207031,296.9100036621094,288.5299987792969,251.44000244140625,242.83999633789065,248.97999572753903
2024-11-13 00:00:00-05:00,335.8500061035156,344.6000061035156,322.5,330.239990234375,125405600,0.0,0.0,282.6621409824916,290.21570582638583,70.62152497749575,9.188954298386182,328.489990234375,350.0,321.2200012207031,296.9100036621094,288.5299987792969,251.44000244140625,242.83999633789065
2024-11-14 00:00:00-05:00,327.69000244140625,329.9800109863281,310.3699951171875,311.17999267578125,120726100,0.0,0.0,285.6614259992327,293.0109440729719,62.44833058073663,6.942041386191242,330.239990234375,328.489990234375,350.0,321.2200012207031,296.9100036621094,288.5299987792969,251.44000244140625
2024-11-15 00:00:00-05:00,310.57000732421875,324.67999267578125,309.2200012207031,320.7200012207031,114440300,0.0,0.0,289.8192825317383,296.70548502600275,64.65335566149264,5.627457418915803,311.17999267578125,330.239990234375,328.489990234375,350.0,321.2200012207031,296.9100036621094,288.5299987792969
