Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_14,EMA_14,RSI_14,MACD,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Target_day_1_price,Target_day_2_price,Target_day_3_price,Target_day_4_price,Target_day_5_price,Target_day_6_price,Target_day_7_price,Avg_price_next_7_days,Target_trend_7day_combined
2024-07-26 00:00:00-04:00,221.19000244140625,222.27999877929688,215.3300018310547,219.8000030517578,94604100,0.0,0.0,243.9221420288086,233.99258020200196,46.62428339791311,-5.770595588151192,220.25,215.9900054931641,246.3800048828125,251.509994506836,239.1999969482422,249.22999572753903,248.5,232.1000061035156,222.6199951171875,232.07000732421875,216.8600006103516,207.6699981689453,198.8800048828125,200.63999938964844,215.83428737095423,SELL
2024-07-29 00:00:00-04:00,224.8999938964844,234.2700042724609,224.6999969482422,232.1000061035156,129201800,0.0,0.0,241.76285770961215,233.74023698887044,52.65012476304147,-5.177157536659749,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.509994506836,239.1999969482422,249.22999572753903,222.6199951171875,232.07000732421875,216.8600006103516,207.6699981689453,198.8800048828125,200.63999938964844,191.759994506836,210.07142857142858,SELL
2024-07-30 00:00:00-04:00,232.25,232.41000366210932,220.0,222.6199951171875,100560300,0.0,0.0,238.85999952043807,232.25753807264604,48.13924211388032,-5.245166590606244,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.509994506836,239.1999969482422,232.07000732421875,216.8600006103516,207.6699981689453,198.8800048828125,200.63999938964844,191.759994506836,198.83999633789065,206.67428588867188,SELL
2024-07-31 00:00:00-04:00,227.8999938964844,234.67999267578125,226.7899932861328,232.07000732421875,67497000,0.0,0.0,238.22000013078963,232.23253397285572,52.507381164000286,-4.504168077031396,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125,251.509994506836,216.8600006103516,207.6699981689453,198.8800048828125,200.63999938964844,191.759994506836,198.83999633789065,200.0,202.09285627092635,SELL
2024-08-01 00:00:00-04:00,227.69000244140625,231.8699951171875,214.3300018310547,216.8600006103516,83861900,0.0,0.0,235.97928619384768,230.1828628578552,45.81814112350316,-4.858422546822853,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641,246.3800048828125,207.6699981689453,198.8800048828125,200.63999938964844,191.759994506836,198.83999633789065,200.0,197.4900054931641,199.32571411132812,SELL
2024-08-02 00:00:00-04:00,214.8800048828125,216.1300048828125,205.77999877929688,207.6699981689453,82880100,0.0,0.0,232.7671432495117,227.18114756600053,42.31079584973412,-5.485333826744933,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25,215.9900054931641,198.8800048828125,200.63999938964844,191.759994506836,198.83999633789065,200.0,197.4900054931641,207.8300018310547,199.34857177734375,SELL
2024-08-05 00:00:00-04:00,185.22000122070312,203.8800048828125,182.0,198.8800048828125,100308800,0.0,0.0,228.6471437726702,223.4076618749088,39.21844325906426,-6.212247552646078,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,220.25,200.63999938964844,191.759994506836,198.83999633789065,200.0,197.4900054931641,207.8300018310547,201.3800048828125,199.7057146344866,HOLD
2024-08-06 00:00:00-04:00,200.75,202.8999938964844,192.6699981689453,200.63999938964844,73783900,0.0,0.0,225.22857230050224,220.37197354354075,40.16147464422232,-6.276300312604771,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,219.8000030517578,191.759994506836,198.83999633789065,200.0,197.4900054931641,207.8300018310547,201.3800048828125,214.13999938964844,201.63428606305803,HOLD
2024-08-07 00:00:00-04:00,200.7700042724609,203.4900054931641,191.47999572753903,191.759994506836,71159800,0.0,0.0,221.1235722133092,216.55704300531343,37.038991805795504,-6.58624185543367,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,232.1000061035156,198.83999633789065,200.0,197.4900054931641,207.8300018310547,201.3800048828125,214.13999938964844,216.1199951171875,205.1142861502511,BUY
2024-08-08 00:00:00-04:00,195.6999969482422,200.6999969482422,192.0399932861328,198.83999633789065,65033900,0.0,0.0,218.24071502685547,214.19477011632372,40.9790399422539,-6.000512355437616,191.759994506836,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,222.6199951171875,200.0,197.4900054931641,207.8300018310547,201.3800048828125,214.13999938964844,216.1199951171875,222.72000122070312,208.52571541922433,BUY
2024-08-09 00:00:00-04:00,197.0500030517578,200.8800048828125,195.1100006103516,200.0,58648300,0.0,0.0,214.5614297049386,212.3021341008139,41.62362120798952,-5.248222577602401,198.83999633789065,191.759994506836,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,232.07000732421875,197.4900054931641,207.8300018310547,201.3800048828125,214.13999938964844,216.1199951171875,222.72000122070312,221.1000061035156,211.54000200544084,BUY
2024-08-12 00:00:00-04:00,199.0200042724609,199.259994506836,194.6699981689453,197.4900054931641,64044900,0.0,0.0,211.0692868913923,210.32718361979397,40.59063308445232,-4.653221266176998,200.0,198.83999633789065,191.759994506836,200.63999938964844,198.8800048828125,207.6699981689453,216.8600006103516,207.8300018310547,201.3800048828125,214.13999938964844,216.1199951171875,222.72000122070312,221.1000061035156,223.2700042724609,215.22285897391183,BUY
2024-08-13 00:00:00-04:00,198.47000122070312,208.4900054931641,197.0599975585937,207.8300018310547,76247400,0.0,0.0,210.48642948695596,209.9942260479621,46.482874638551294,-3.3573342419469663,197.4900054931641,200.0,198.83999633789065,191.759994506836,200.63999938964844,198.8800048828125,207.6699981689453,201.3800048828125,214.13999938964844,216.1199951171875,222.72000122070312,221.1000061035156,223.2700042724609,210.66000366210932,215.62714494977678,BUY
2024-08-14 00:00:00-04:00,207.38999938964844,208.44000244140625,198.75,201.3800048828125,70250000,0.0,0.0,209.1385726928711,208.84566322594213,43.579320801411576,-2.75392427368451,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.759994506836,200.63999938964844,198.8800048828125,214.13999938964844,216.1199951171875,222.72000122070312,221.1000061035156,223.2700042724609,210.66000366210932,220.32000732421875,218.3328595842634,BUY
2024-08-15 00:00:00-04:00,205.0200042724609,215.8800048828125,204.82000732421875,214.13999938964844,89848500,0.0,0.0,208.7342867170061,209.55157471443636,50.205914283591255,-1.3839637291149804,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.759994506836,200.63999938964844,216.1199951171875,222.72000122070312,221.1000061035156,223.2700042724609,210.66000366210932,220.32000732421875,213.2100067138672,218.20000348772322,BUY
2024-08-16 00:00:00-04:00,211.1499938964844,219.8000030517578,210.8000030517578,216.1199951171875,88765100,0.0,0.0,207.59285736083984,210.42736410146983,51.164402923666536,-0.2901597341336801,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065,191.759994506836,222.72000122070312,221.1000061035156,223.2700042724609,210.66000366210932,220.32000732421875,213.2100067138672,209.2100067138672,217.2128622872489,HOLD
2024-08-19 00:00:00-04:00,217.07000732421875,222.97999572753903,214.08999633789065,222.72000122070312,76435200,0.0,0.0,207.6000006539481,212.06638238403428,54.32080565419425,0.8687152745003699,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0,198.83999633789065,221.1000061035156,223.2700042724609,210.66000366210932,220.32000732421875,213.2100067138672,209.2100067138672,205.75,214.78857639857702,SELL
2024-08-20 00:00:00-04:00,224.8800048828125,228.22000122070312,219.5599975585937,221.1000061035156,74001200,0.0,0.0,206.8164291381836,213.2708655466318,53.40833480731416,1.481064138636949,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,200.0,223.2700042724609,210.66000366210932,220.32000732421875,213.2100067138672,209.2100067138672,205.75,206.27999877929688,212.6714324951172,SELL
2024-08-21 00:00:00-04:00,222.6699981689453,224.66000366210932,218.8600006103516,223.2700042724609,70146000,0.0,0.0,207.27428654262,214.60408404340905,54.51061797957648,1.9572535367020207,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,197.4900054931641,210.66000366210932,220.32000732421875,213.2100067138672,209.2100067138672,205.75,206.27999877929688,214.1100006103516,211.36286054338728,SELL
2024-08-22 00:00:00-04:00,223.82000732421875,224.8000030517578,210.32000732421875,210.66000366210932,79514500,0.0,0.0,207.48785836356024,214.0782066592357,47.48080964233163,1.3754522141239771,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,207.8300018310547,220.32000732421875,213.2100067138672,209.2100067138672,205.75,206.27999877929688,214.1100006103516,210.6000061035156,211.35428946358817,HOLD
2024-08-23 00:00:00-04:00,214.4600067138672,221.47999572753903,214.2100067138672,220.32000732421875,81525200,0.0,0.0,209.019287109375,214.91044674790007,52.531121712056965,1.5791065033002916,210.66000366210932,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,201.3800048828125,213.2100067138672,209.2100067138672,205.75,206.27999877929688,214.1100006103516,210.6000061035156,219.41000366210932,211.2242889404297,SELL
2024-08-26 00:00:00-04:00,218.75,219.08999633789065,211.009994506836,213.2100067138672,59301200,0.0,0.0,209.91714477539065,214.68372141002908,48.81069929400744,1.1905716607368475,220.32000732421875,210.66000366210932,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,214.13999938964844,209.2100067138672,205.75,206.27999877929688,214.1100006103516,210.6000061035156,219.41000366210932,230.1699981689453,213.6471448625837,HOLD
2024-08-27 00:00:00-04:00,213.25,215.66000366210932,206.94000244140625,209.2100067138672,62821400,0.0,0.0,211.16357421875,213.95389278387415,46.80244299521381,0.6469912012608778,213.2100067138672,220.32000732421875,210.66000366210932,223.2700042724609,221.1000061035156,222.72000122070312,216.1199951171875,205.75,206.27999877929688,214.1100006103516,210.6000061035156,219.41000366210932,230.1699981689453,210.72999572753903,213.8642861502511,BUY
2024-08-28 00:00:00-04:00,209.72000122070312,211.83999633789065,202.58999633789065,205.75,64116400,0.0,0.0,211.65714590890067,212.86004041269095,45.07485537375771,0.0677130249244581,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210932,223.2700042724609,221.1000061035156,222.72000122070312,206.27999877929688,214.1100006103516,210.6000061035156,219.41000366210932,230.1699981689453,210.72999572753903,216.2700042724609,215.36714390345983,BUY
2024-08-29 00:00:00-04:00,209.8000030517578,214.88999938964844,205.97000122070312,206.27999877929688,62308800,0.0,0.0,212.105717250279,211.98270152823844,45.40727674039957,-0.2490945720324704,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210932,223.2700042724609,221.1000061035156,214.1100006103516,210.6000061035156,219.41000366210932,230.1699981689453,210.72999572753903,216.2700042724609,226.1699981689453,218.2085723876953,BUY
2024-08-30 00:00:00-04:00,208.6300048828125,214.57000732421875,207.02999877929688,214.1100006103516,63370600,0.0,0.0,213.29285975864957,212.26634140585355,50.202380222404926,0.0816537605391476,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210932,223.2700042724609,210.6000061035156,219.41000366210932,230.1699981689453,210.72999572753903,216.2700042724609,226.1699981689453,228.1300048828125,220.21143014090399,BUY
2024-09-03 00:00:00-04:00,215.259994506836,219.8999938964844,209.63999938964844,210.6000061035156,76714200,0.0,0.0,213.4907172066825,212.04416336554183,48.16026000648892,0.0770610509448888,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875,210.66000366210932,219.41000366210932,230.1699981689453,210.72999572753903,216.2700042724609,226.1699981689453,228.1300048828125,229.8099975585937,222.9557146344866,BUY
2024-09-04 00:00:00-04:00,210.58999633789065,222.22000122070312,210.57000732421875,219.41000366210932,80651800,0.0,0.0,214.77857426234652,213.0262754050842,53.29559601310155,0.6485813043275677,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672,220.32000732421875,230.1699981689453,210.72999572753903,216.2700042724609,226.1699981689453,228.1300048828125,229.8099975585937,230.2899932861328,224.50999886648995,BUY
2024-09-05 00:00:00-04:00,223.4900054931641,235.0,222.25,230.1699981689453,119355000,0.0,0.0,215.92357417515345,215.31210510693236,58.67944797870366,1.674203967367933,219.41000366210932,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672,213.2100067138672,210.72999572753903,216.2700042724609,226.1699981689453,228.1300048828125,229.8099975585937,230.2899932861328,226.77999877929688,224.02571323939733,SELL
2024-09-06 00:00:00-04:00,232.6000061035156,233.6000061035156,210.509994506836,210.72999572753903,112177000,0.0,0.0,215.53857421875,214.70115718967992,47.92948462409538,0.9995752865627788,230.1699981689453,219.41000366210932,210.6000061035156,214.1100006103516,206.27999877929688,205.75,209.2100067138672,216.2700042724609,226.1699981689453,228.1300048828125,229.8099975585937,230.2899932861328,226.77999877929688,227.8699951171875,226.47428458077567,BUY
2024-09-09 00:00:00-04:00,216.1999969482422,219.8699951171875,213.6699981689453,216.2700042724609,67443500,0.0,0.0,215.07786015101843,214.91033680071735,50.701245221863765,0.8865148620120792,210.72999572753903,230.1699981689453,219.41000366210932,210.6000061035156,214.1100006103516,206.27999877929688,205.75,226.1699981689453,228.1300048828125,229.8099975585937,230.2899932861328,226.77999877929688,227.8699951171875,227.1999969482422,228.03571210588728,BUY
2024-09-10 00:00:00-04:00,220.07000732421875,226.3999938964844,218.63999938964844,226.1699981689453,78891100,0.0,0.0,215.44000244140625,216.41162498314776,55.28217551422155,1.407584888096984,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210932,210.6000061035156,214.1100006103516,206.27999877929688,228.1300048828125,229.8099975585937,230.2899932861328,226.77999877929688,227.8699951171875,227.1999969482422,243.9199981689453,230.57142639160156,BUY
2024-09-11 00:00:00-04:00,224.5500030517578,228.47000122070312,216.8000030517578,228.1300048828125,83548600,0.0,0.0,215.78714534214564,217.9740756364364,56.1509071991207,1.7888806402752206,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210932,210.6000061035156,214.1100006103516,229.8099975585937,230.2899932861328,226.77999877929688,227.8699951171875,227.1999969482422,243.9199981689453,238.25,232.0171399797712,BUY
2024-09-12 00:00:00-04:00,224.66000366210932,231.4499969482422,223.8300018310547,229.8099975585937,72020000,0.0,0.0,217.1550020490374,219.55219855939072,56.92337638260717,2.040633369476618,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210932,210.6000061035156,230.2899932861328,226.77999877929688,227.8699951171875,227.1999969482422,243.9199981689453,238.25,250.0,234.90142604282923,BUY
2024-09-13 00:00:00-04:00,228.0,232.6699981689453,226.32000732421875,230.2899932861328,59515100,0.0,0.0,217.86714390345983,220.98390452295632,57.15561217737667,2.11676172942319,229.8099975585937,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,219.41000366210932,226.77999877929688,227.8699951171875,227.1999969482422,243.9199981689453,238.25,250.0,254.2700042724609,238.32714189801897,BUY
2024-09-16 00:00:00-04:00,229.3000030517578,229.9600067138672,223.52999877929688,226.77999877929688,54323000,0.0,0.0,218.8364290509905,221.7567170904684,54.827830151403816,1.819364979134458,230.2899932861328,229.8099975585937,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,230.1699981689453,227.8699951171875,227.1999969482422,243.9199981689453,238.25,250.0,254.2700042724609,257.0199890136719,242.6471405029297,BUY
2024-09-17 00:00:00-04:00,229.4499969482422,234.57000732421875,226.5500030517578,227.8699951171875,66761600,0.0,0.0,220.1692853655134,222.5718208273643,55.43482131296837,1.592853923695039,226.77999877929688,230.2899932861328,229.8099975585937,228.1300048828125,226.1699981689453,216.2700042724609,210.72999572753903,227.1999969482422,243.9199981689453,238.25,250.0,254.2700042724609,257.0199890136719,254.22000122070312,246.4114270891462,BUY
2024-09-18 00:00:00-04:00,230.08999633789065,235.67999267578125,226.8800048828125,227.1999969482422,78010200,0.0,0.0,221.70142800467357,223.1889109768147,54.94607739185631,1.3066975582694171,227.8699951171875,226.77999877929688,230.2899932861328,229.8099975585937,228.1300048828125,226.1699981689453,216.2700042724609,243.9199981689453,238.25,250.0,254.2700042724609,257.0199890136719,254.22000122070312,260.4599914550781,251.16285487583704,BUY
2024-09-19 00:00:00-04:00,234.0,244.2400054931641,232.1300048828125,243.9199981689453,102694600,0.0,0.0,224.38999938964844,225.95305593576543,63.576430955720646,2.1049683643776325,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.8099975585937,228.1300048828125,226.1699981689453,238.25,250.0,254.2700042724609,257.0199890136719,254.22000122070312,260.4599914550781,261.6300048828125,253.69285583496094,BUY
2024-09-20 00:00:00-04:00,241.5200042724609,243.9900054931641,235.9199981689453,238.25,99879100,0.0,0.0,226.1142850603376,227.59264847766343,59.419647976462905,2.1074153354015994,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.8099975585937,228.1300048828125,250.0,254.2700042724609,257.0199890136719,254.22000122070312,260.4599914550781,261.6300048828125,258.0199890136719,256.51713997977123,BUY
2024-09-23 00:00:00-04:00,242.6100006103516,250.0,241.9199981689453,250.0,86927200,0.0,0.0,228.92857033865792,230.58029534730832,64.58695337219784,2.71782743101436,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,229.8099975585937,254.2700042724609,257.0199890136719,254.22000122070312,260.4599914550781,261.6300048828125,258.0199890136719,249.0200042724609,256.3771405901228,BUY
2024-09-24 00:00:00-04:00,254.0800018310547,257.19000244140625,249.0500030517578,254.2700042724609,88491000,0.0,0.0,231.41857038225447,233.7389232039953,66.2679475636736,3.193751146594618,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,230.2899932861328,257.0199890136719,254.22000122070312,260.4599914550781,261.6300048828125,258.0199890136719,249.0200042724609,240.66000366210932,254.43285478864397,HOLD
2024-09-25 00:00:00-04:00,252.5399932861328,257.04998779296875,252.27999877929688,257.0199890136719,65034300,0.0,0.0,233.3364268711635,236.84306531195224,67.34308679987018,3.456148143111884,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875,226.77999877929688,254.22000122070312,260.4599914550781,261.6300048828125,258.0199890136719,249.0200042724609,240.66000366210932,250.0800018310547,253.4414280482701,HOLD
2024-09-26 00:00:00-04:00,260.6000061035156,261.75,251.52999877929688,254.22000122070312,67142200,0.0,0.0,236.4428558349609,239.1599900997857,65.06900214051097,3.208891902563967,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422,227.8699951171875,260.4599914550781,261.6300048828125,258.0199890136719,249.0200042724609,240.66000366210932,250.0800018310547,240.8300018310547,251.52857099260603,HOLD
2024-09-27 00:00:00-04:00,257.3800048828125,260.70001220703125,254.1199951171875,260.4599914550781,70988100,0.0,0.0,239.59928349086215,241.9999902804913,67.68774765557238,3.2247530322786275,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453,227.1999969482422,261.6300048828125,258.0199890136719,249.0200042724609,240.66000366210932,250.0800018310547,240.8300018310547,244.5,249.24857221330916,SELL
2024-09-30 00:00:00-04:00,259.0400085449219,264.8599853515625,255.7700042724609,261.6300048828125,80705700,0.0,0.0,242.13214111328125,244.6173255608008,68.16960223362689,3.0737956257439123,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25,243.9199981689453,258.0199890136719,249.0200042724609,240.66000366210932,250.0800018310547,240.8300018310547,244.5,241.0500030517578,246.3085719517299,SELL
2024-10-01 00:00:00-04:00,262.6700134277344,263.9800109863281,248.52999877929688,258.0199890136719,87397600,0.0,0.0,244.2671399797712,246.40434735451697,64.95121013654368,2.5141369244934357,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0,238.25,249.0200042724609,240.66000366210932,250.0800018310547,240.8300018310547,244.5,241.0500030517578,238.7700042724609,243.55857413155692,SELL
2024-10-02 00:00:00-04:00,247.5500030517578,251.16000366210932,241.5,249.0200042724609,93983900,0.0,0.0,245.639283316476,246.75310161024285,57.64447705925067,1.3779449554126764,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0,240.66000366210932,250.0800018310547,240.8300018310547,244.5,241.0500030517578,238.7700042724609,217.8000030517578,239.09857395717077,SELL
2024-10-03 00:00:00-04:00,244.47999572753903,249.7899932861328,237.8099975585937,240.66000366210932,80729200,0.0,0.0,246.37999834333144,245.94068855049173,51.813659155470745,-0.0223441593223565,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,254.2700042724609,250.0800018310547,240.8300018310547,244.5,241.0500030517578,238.7700042724609,217.8000030517578,219.16000366210932,236.0271453857422,SELL
2024-10-04 00:00:00-04:00,246.69000244140625,250.9600067138672,244.5800018310547,250.0800018310547,86573200,0.0,0.0,248.04428427559984,246.49259698790013,57.081638906058025,-0.3800298676445877,240.66000366210932,249.0200042724609,258.0199890136719,261.6300048828125,260.4599914550781,254.22000122070312,257.0199890136719,240.8300018310547,244.5,241.0500030517578,238.7700042724609,217.8000030517578,219.16000366210932,219.57000732421875,231.6685747419085,SELL
